%time,field.x,field.y,field.z
1456328976980134963,-2.7304404974e-05,-2.35860943794e-05,-5.68324029446e-06
1456328977000161886,-2.73442357779e-05,-2.36024454236e-05,-5.70728294551e-06
1456328977021205902,-2.74473309517e-05,-2.36203327775e-05,-5.83576224744e-06
1456328977041441917,-2.74378091097e-05,-2.35915228724e-05,-6.05214983225e-06
1456328977061522006,-2.73811340332e-05,-2.36169368029e-05,-6.14738799632e-06
1456328977081700086,-2.73958802223e-05,-2.34915465117e-05,-6.32536560297e-06
1456328977101774930,-2.7459281683e-05,-2.37088218331e-05,-6.41061738133e-06
1456328977122006893,-2.74742394686e-05,-2.34469741583e-05,-6.5586052835e-06
1456328977142177104,-2.74575233459e-05,-2.3592492938e-05,-6.66035488248e-06
1456328977162384986,-2.7376845479e-05,-2.35539138317e-05,-6.75636902452e-06
1456328977183152914,-2.73904383183e-05,-2.37349689007e-05,-7.09783956409e-06
1456328977203649044,-2.74767279625e-05,-2.35625296831e-05,-7.34102353454e-06
1456328977224076986,-2.74212956429e-05,-2.35533490777e-05,-7.26075693965e-06
1456328977245987892,-2.74350404739e-05,-2.3590067029e-05,-7.58035555482e-06
1456328977266177892,-2.74099051952e-05,-2.35124364495e-05,-7.74134546518e-06
1456328977286247968,-2.7361291647e-05,-2.35537290573e-05,-7.8284047544e-06
1456328977306421041,-2.74963378906e-05,-2.36437261105e-05,-7.96404704452e-06
1456328977327616930,-2.73996025324e-05,-2.35812664032e-05,-8.06830078363e-06
1456328977347656965,-2.74148136377e-05,-2.35669210553e-05,-8.18063467741e-06
1456328977367886066,-2.74377882481e-05,-2.34730556607e-05,-8.32619965076e-06
1456328977387993097,-2.74450063705e-05,-2.35546991229e-05,-8.43706130981e-06
1456328977408185005,-2.72835046053e-05,-2.36858725548e-05,-8.65001752973e-06
1456328977428401947,-2.73624181747e-05,-2.35601276159e-05,-8.80444869399e-06
1456328977449738979,-2.73131787777e-05,-2.35947206616e-05,-8.97961556911e-06
1456328977469707012,-2.73198783398e-05,-2.35254436731e-05,-9.16470885277e-06
1456328977489880084,-2.73518323898e-05,-2.36455485225e-05,-9.17116254568e-06
1456328977512119054,-2.75022506714e-05,-2.36488536e-05,-9.39620360732e-06
1456328977556211948,-2.74271458387e-05,-2.35593542457e-05,-9.83705371618e-06
1456328977576148033,-2.7265933156e-05,-2.3817923665e-05,-1.00081272423e-05
1456328977596409082,-2.72411227226e-05,-2.35876008868e-05,-1.01233661175e-05
1456328977616585969,-2.73361057043e-05,-2.35737264156e-05,-1.02682590485e-05
1456328977636912107,-2.73266792297e-05,-2.34486907721e-05,-1.04700639844e-05
1456328977658940076,-2.71018564701e-05,-2.35944449902e-05,-1.05863451958e-05
1456328977679205894,-2.72047758102e-05,-2.35406935215e-05,-1.07398837805e-05
1456328977699980020,-2.71141529083e-05,-2.37542182207e-05,-1.11121460795e-05
1456328977720391988,-2.71283984184e-05,-2.36778855324e-05,-1.13614045084e-05
1456328977740648984,-2.71504253149e-05,-2.36980140209e-05,-1.16413004696e-05
1456328977760742902,-2.70445019007e-05,-2.36140355468e-05,-1.19138300419e-05
1456328977781121015,-2.69322782755e-05,-2.35985100269e-05,-1.19452722371e-05
1456328977802078008,-2.70030409098e-05,-2.35931068659e-05,-1.21218748391e-05
1456328977822309017,-2.68900841475e-05,-2.3611111939e-05,-1.22568301857e-05
1456328977842528104,-2.69524514675e-05,-2.36545294523e-05,-1.24886594713e-05
1456328977864542007,-2.68382966518e-05,-2.34670355916e-05,-1.27946645021e-05
1456328977884733915,-2.6733186841e-05,-2.36453771591e-05,-1.29513129592e-05
1456328977904829025,-2.66760021448e-05,-2.36078590155e-05,-1.31194844842e-05
1456328977924990892,-2.6715144515e-05,-2.35136404634e-05,-1.32411688566e-05
1456328977945523023,-2.66495198011e-05,-2.35970541835e-05,-1.34715080261e-05
1456328977966299057,-2.65028685331e-05,-2.35386073589e-05,-1.38473853469e-05
1456328977986443042,-2.6285520196e-05,-2.35494405031e-05,-1.40377208591e-05
1456328978006596088,-2.63871520758e-05,-2.35543966293e-05,-1.4374409616e-05
1456328978026700973,-2.62813031673e-05,-2.36382827163e-05,-1.46364599466e-05
1456328978046925067,-2.61920064688e-05,-2.35850036144e-05,-1.48206397891e-05
1456328978066987991,-2.62222498655e-05,-2.35006704926e-05,-1.50701314211e-05
1456328978088392972,-2.60455816984e-05,-2.3574078083e-05,-1.51638180017e-05
1456328978109306097,-2.6027572155e-05,-2.37543091178e-05,-1.54490694404e-05
1456328978129460096,-2.60107576847e-05,-2.34919905663e-05,-1.55648365617e-05
1456328978149749040,-2.5995054841e-05,-2.36353829503e-05,-1.55226036906e-05
1456328978170097112,-2.58736521006e-05,-2.36623317003e-05,-1.57213792205e-05
1456328978191020965,-2.5849583745e-05,-2.3558460176e-05,-1.57307416201e-05
1456328978211204051,-2.58248031139e-05,-2.36001089215e-05,-1.58419683576e-05
1456328978231210947,-2.57911115885e-05,-2.36116498709e-05,-1.60815924406e-05
1456328978251266956,-2.57434040308e-05,-2.36830502748e-05,-1.60401985049e-05
1456328978271481037,-2.57349014282e-05,-2.37161099911e-05,-1.61116600037e-05
1456328978291584968,-2.57327973843e-05,-2.35604941845e-05,-1.64099827409e-05
1456328978312491893,-2.56292551756e-05,-2.36155435443e-05,-1.63444295526e-05
1456328978332943916,-2.55389481783e-05,-2.36203819513e-05,-1.66717663407e-05
1456328978353126049,-2.55130261183e-05,-2.3552402854e-05,-1.69446244836e-05
1456328978373153924,-2.5496172905e-05,-2.35141769052e-05,-1.70650854707e-05
1456328978393371105,-2.53754556179e-05,-2.35957026482e-05,-1.7167045176e-05
1456328978414571046,-2.54067212343e-05,-2.3557241261e-05,-1.72718465328e-05
1456328978434669017,-2.5196993351e-05,-2.37528786063e-05,-1.75155162811e-05
1456328978454725980,-2.51406133175e-05,-2.38656923175e-05,-1.75694614649e-05
1456328978474946975,-2.49626755714e-05,-2.36057341099e-05,-1.78440794349e-05
1456328978495083093,-2.49213755131e-05,-2.35844522715e-05,-1.80281281471e-05
1456328978515192031,-2.49759107828e-05,-2.35795199871e-05,-1.82366132736e-05
1456328978535322904,-2.48477458954e-05,-2.35958725214e-05,-1.82594701648e-05
1456328978555433034,-2.48138293624e-05,-2.35918864608e-05,-1.85313284397e-05
1456328978575515031,-2.4798001349e-05,-2.36155301332e-05,-1.85068652034e-05
1456328978595700979,-2.46382296085e-05,-2.36070588231e-05,-1.84738591313e-05
1456328978616748094,-2.47892811894e-05,-2.37370505929e-05,-1.86090245843e-05
1456328978636915922,-2.45721921325e-05,-2.35073179007e-05,-1.87629058957e-05
1456328978657160043,-2.45792478323e-05,-2.36373111606e-05,-1.88970550895e-05
1456328978677474975,-2.43869140744e-05,-2.36380189657e-05,-1.8943695724e-05
1456328978699579000,-2.44256332517e-05,-2.37927168608e-05,-1.91257104278e-05
1456328978719672918,-2.43120521307e-05,-2.37400278449e-05,-1.93497166038e-05
1456328978739326000,-2.41195946932e-05,-2.36369818449e-05,-1.94138914347e-05
1456328978759496927,-2.41981953382e-05,-2.37519204617e-05,-1.9612775743e-05
1456328978779602050,-2.41013407707e-05,-2.36337050796e-05,-1.97338521481e-05
1456328978799678087,-2.38678127527e-05,-2.35169038177e-05,-1.99499592185e-05
1456328978819931030,-2.38434299827e-05,-2.36297175288e-05,-2.00041308999e-05
1456328978841428995,-2.36090868711e-05,-2.3794656992e-05,-2.03360915184e-05
1456328978863387107,-2.355222404e-05,-2.36204475164e-05,-2.045827806e-05
1456328978883799076,-2.35598176718e-05,-2.35172837973e-05,-2.05158606172e-05
1456328978903831958,-2.33981356025e-05,-2.35688194633e-05,-2.07539945841e-05
1456328978924124956,-2.32455298305e-05,-2.36501097679e-05,-2.08397313952e-05
1456328978944354057,-2.31244027615e-05,-2.36444696784e-05,-2.0998981595e-05
1456328978964550018,-2.31723427773e-05,-2.36125916243e-05,-2.10077926517e-05
1456328978985285043,-2.30820789933e-05,-2.3497325182e-05,-2.13288977742e-05
1456328979005762100,-2.29055717587e-05,-2.3458391428e-05,-2.14002385736e-05
1456328979025948047,-2.2737133503e-05,-2.35473260283e-05,-2.14617490768e-05
1456328979046164035,-2.27117910981e-05,-2.36301496625e-05,-2.16523751616e-05
1456328979066550016,-2.25743293762e-05,-2.36332178116e-05,-2.18593880534e-05
1456328979086472988,-2.23805680871e-05,-2.34528973699e-05,-2.21087157726e-05
1456328979106523036,-2.245156914e-05,-2.36310020089e-05,-2.22506076097e-05
1456328979126688957,-2.23069533706e-05,-2.36403003335e-05,-2.23374649882e-05
1456328979147815942,-2.21281498671e-05,-2.37261921167e-05,-2.2734990716e-05
1456328979167984962,-2.17258378863e-05,-2.36190423369e-05,-2.30617836118e-05
1456328979188117027,-2.13884949684e-05,-2.3629873991e-05,-2.32512697577e-05
1456328979208290100,-2.14195206761e-05,-2.34958961606e-05,-2.33894839883e-05
1456328979228440046,-2.11945310235e-05,-2.3681999743e-05,-2.35291704535e-05
1456328979248636960,-2.11288332939e-05,-2.35895499587e-05,-2.37701058388e-05
1456328979269721031,-2.09527134895e-05,-2.3493796587e-05,-2.37862795591e-05
1456328979289926052,-2.07512021065e-05,-2.35449776053e-05,-2.4000133574e-05
1456328979310055971,-2.05816835165e-05,-2.35241666436e-05,-2.42152750492e-05
1456328979330146074,-2.04995542765e-05,-2.36326396465e-05,-2.45171368122e-05
1456328979350344896,-2.0387506485e-05,-2.36887514591e-05,-2.45235204697e-05
1456328979370474100,-2.00903102756e-05,-2.34912529588e-05,-2.46923625469e-05
1456328979391613006,-1.98488667607e-05,-2.36543044448e-05,-2.48962849379e-05
1456328979411771059,-1.98548838496e-05,-2.35624447465e-05,-2.51777201891e-05
1456328979432068109,-1.93799778819e-05,-2.36725702882e-05,-2.55888044834e-05
1456328979452192068,-1.92593455315e-05,-2.35378831625e-05,-2.56779521704e-05
1456328979474251985,-1.89057350159e-05,-2.36852899194e-05,-2.59053200483e-05
1456328979494385957,-1.87856703997e-05,-2.35654219985e-05,-2.59142428637e-05
1456328979514390945,-1.87057435513e-05,-2.37172871828e-05,-2.59034395218e-05
1456328979534507989,-1.85850098729e-05,-2.3686824739e-05,-2.60070502758e-05
1456328979554712057,-1.83601096272e-05,-2.3640717566e-05,-2.61341631413e-05
1456328979574819087,-1.82304218411e-05,-2.36282601953e-05,-2.63734698296e-05
1456328979595062971,-1.81255728006e-05,-2.35740378499e-05,-2.64935433865e-05
1456328979615282058,-1.79337084293e-05,-2.37497806549e-05,-2.64735966921e-05
1456328979635098934,-1.80454626679e-05,-2.35902711749e-05,-2.65087455511e-05
1456328979656161069,-1.77492499352e-05,-2.36387372017e-05,-2.65379428864e-05
1456328979676346063,-1.77401810884e-05,-2.36649766564e-05,-2.66895115376e-05
1456328979696429014,-1.74983337522e-05,-2.37248659134e-05,-2.69509613514e-05
1456328979716698884,-1.73298865557e-05,-2.37098112702e-05,-2.70140051842e-05
1456328979736763000,-1.70635148883e-05,-2.36027806997e-05,-2.7349755168e-05
1456328979758057117,-1.69600978494e-05,-2.3769582808e-05,-2.72665530443e-05
1456328979778073072,-1.69350221753e-05,-2.37238302827e-05,-2.74190694094e-05
1456328979798150062,-1.68152526021e-05,-2.37313568592e-05,-2.7386111021e-05
1456328979818244934,-1.66066899896e-05,-2.36925423145e-05,-2.74652242661e-05
1456328979838427066,-1.63729503751e-05,-2.3728197813e-05,-2.77110844851e-05
1456328979858630895,-1.60851791501e-05,-2.36957281828e-05,-2.76775330305e-05
1456328979878683090,-1.6044101119e-05,-2.36019805074e-05,-2.78306484222e-05
1456328979899059057,-1.59480586648e-05,-2.37300857902e-05,-2.78360813856e-05
1456328979921786069,-1.57703742385e-05,-2.37336263061e-05,-2.80748128891e-05
1456328979942364931,-1.55945450068e-05,-2.37092733383e-05,-2.80499309301e-05
1456328979962454080,-1.55218020082e-05,-2.35828220844e-05,-2.81552940607e-05
1456328979982794046,-1.54479444027e-05,-2.36027151346e-05,-2.84185171127e-05
1456328980002753973,-1.52311637998e-05,-2.36363634467e-05,-2.8528508544e-05
1456328980022886991,-1.5255010128e-05,-2.37967014313e-05,-2.85503149033e-05
1456328980042992115,-1.51280075312e-05,-2.35945984721e-05,-2.84083843231e-05
1456328980063397884,-1.49185538292e-05,-2.36456602812e-05,-2.86141782999e-05
1456328980083501100,-1.46381720901e-05,-2.37104803324e-05,-2.86672562361e-05
1456328980105443000,-1.46457642317e-05,-2.35833197832e-05,-2.87251919508e-05
1456328980125499010,-1.4509268105e-05,-2.36643731594e-05,-2.87950456142e-05
1456328980145787000,-1.44444167614e-05,-2.35781535506e-05,-2.89158761501e-05
1456328980166771888,-1.44049331546e-05,-2.36730799079e-05,-2.88421869278e-05
1456328980187110900,-1.44052237272e-05,-2.37604811788e-05,-2.88008958101e-05
1456328980207313060,-1.40443265438e-05,-2.37143754959e-05,-2.89270490408e-05
1456328980229283094,-1.4059650898e-05,-2.37157911062e-05,-2.90231496096e-05
1456328980249486923,-1.38915941119e-05,-2.36759126186e-05,-2.90305554867e-05
1456328980269793033,-1.3793848455e-05,-2.36715719104e-05,-2.92779654264e-05
1456328980290498971,-1.36029183865e-05,-2.36213356256e-05,-2.91253387928e-05
1456328980310923099,-1.34977430105e-05,-2.36558109522e-05,-2.92921096087e-05
1456328980331080913,-1.3265414536e-05,-2.36885145307e-05,-2.93380022049e-05
1456328980351347923,-1.33138671517e-05,-2.37275660038e-05,-2.92737573385e-05
1456328980371674060,-1.316113621e-05,-2.37131029367e-05,-2.93769061565e-05
1456328980391668081,-1.30165189505e-05,-2.36904039979e-05,-2.94642359018e-05
1456328980412146091,-1.29520654678e-05,-2.36673504114e-05,-2.95281291008e-05
1456328980433075904,-1.27846211195e-05,-2.35461831093e-05,-2.9448723793e-05
1456328980453295946,-1.25197961926e-05,-2.36839383841e-05,-2.9564845562e-05
1456328980473381996,-1.23503424227e-05,-2.37509995699e-05,-2.97706872225e-05
1456328980493665933,-1.22462302446e-05,-2.37352371216e-05,-2.97861933708e-05
1456328980513710021,-1.2046803534e-05,-2.37740531564e-05,-2.97042012215e-05
1456328980533822059,-1.20942905545e-05,-2.37351194024e-05,-2.97771215439e-05
1456328980553881883,-1.19096256793e-05,-2.38005280495e-05,-2.98708707094e-05
1456328980574763059,-1.16198264062e-05,-2.37803086638e-05,-3.01251590252e-05
1456328980595047950,-1.14687368274e-05,-2.38184168935e-05,-2.99955159426e-05
1456328980615480899,-1.11802704632e-05,-2.36033827066e-05,-3.00606638193e-05
1456328980635320901,-1.1179214716e-05,-2.37496092916e-05,-3.0210518837e-05
1456328980655492067,-1.10592670739e-05,-2.36854985356e-05,-3.02026212215e-05
1456328980675590991,-1.0786652565e-05,-2.36707985401e-05,-3.02889257669e-05
1456328980696780920,-1.06906585395e-05,-2.37027958035e-05,-3.02877813578e-05
1456328980716882944,-1.04576162994e-05,-2.39210143685e-05,-3.0434936285e-05
1456328980737124919,-1.04009777308e-05,-2.37303331494e-05,-3.05253654718e-05
1456328980757172107,-1.02656558156e-05,-2.37129196525e-05,-3.04286539555e-05
1456328980777364015,-1.02966412902e-05,-2.37230420113e-05,-3.05727422237e-05
1456328980797538042,-1.01614832878e-05,-2.36652776599e-05,-3.04526269436e-05
1456328980817761898,-1.00331567228e-05,-2.37379789352e-05,-3.04986566305e-05
1456328980838069915,-9.95282009244e-06,-2.37306877971e-05,-3.05462062359e-05
1456328980857966899,-9.9361948669e-06,-2.36839905381e-05,-3.06347876787e-05
1456328980877955913,-9.69649851322e-06,-2.38353833556e-05,-3.05908620358e-05
1456328980898082017,-9.53570008278e-06,-2.37010508776e-05,-3.07037234306e-05
1456328980918633937,-9.56005603075e-06,-2.38843217492e-05,-3.06531846523e-05
1456328980938772916,-9.24753621221e-06,-2.36934050918e-05,-3.0725812912e-05
1456328980960318088,-9.21571329236e-06,-2.37650439143e-05,-3.07005256414e-05
1456328980980441093,-9.08765420318e-06,-2.37011685967e-05,-3.0708566308e-05
1456328981002391099,-9.21526625752e-06,-2.37979844213e-05,-3.07640463114e-05
1456328981024611949,-8.98338332772e-06,-2.37817496061e-05,-3.07466506958e-05
1456328981044632911,-8.73544067144e-06,-2.3733638227e-05,-3.07376116514e-05
1456328981064713001,-8.80625620484e-06,-2.37361162901e-05,-3.09060961008e-05
1456328981084861993,-8.64619761705e-06,-2.36882388592e-05,-3.09136748314e-05
1456328981106060028,-8.4779240191e-06,-2.37128272653e-05,-3.09521347284e-05
1456328981126173019,-8.24605077505e-06,-2.37925812602e-05,-3.09333235025e-05
1456328981146294116,-8.18180665374e-06,-2.36090749502e-05,-3.09675812721e-05
1456328981166548013,-8.03009495139e-06,-2.36324816942e-05,-3.09261590242e-05
1456328981186537027,-7.93343409896e-06,-2.3761883378e-05,-3.10195833445e-05
1456328981207432985,-7.78994187713e-06,-2.37208262086e-05,-3.09471696615e-05
1456328981227540016,-7.61383026838e-06,-2.36970633268e-05,-3.09622824192e-05
1456328981248033046,-7.55631774664e-06,-2.37722426653e-05,-3.11767965555e-05
1456328981268197059,-7.34064802527e-06,-2.36435502768e-05,-3.11291694641e-05
1456328981288331985,-7.29997828603e-06,-2.37009584904e-05,-3.12240481377e-05
1456328981308579921,-7.07694515586e-06,-2.37229511142e-05,-3.10861349106e-05
1456328981328656911,-6.83638080955e-06,-2.36681371927e-05,-3.11652570963e-05
1456328981348763942,-6.61921352148e-06,-2.37746030092e-05,-3.13301801682e-05
1456328981368926048,-6.40356093645e-06,-2.38138899207e-05,-3.12800735235e-05
1456328981389197111,-6.13155812025e-06,-2.37179011106e-05,-3.12795758247e-05
1456328981409195899,-5.80338835716e-06,-2.36302644014e-05,-3.13025593758e-05
1456328981429378986,-5.70694133639e-06,-2.36472085118e-05,-3.13656389713e-05
1456328981449485063,-5.59517294168e-06,-2.36787319183e-05,-3.13323795795e-05
1456328981469651937,-5.37901110947e-06,-2.36950844526e-05,-3.13546180725e-05
1456328981490832090,-5.26578985155e-06,-2.38496631384e-05,-3.15275639296e-05
1456328981511151075,-5.14607876539e-06,-2.38890692592e-05,-3.1486132741e-05
1456328981531114101,-5.17846234143e-06,-2.37922534347e-05,-3.14317852259e-05
1456328981551173925,-4.94608432055e-06,-2.38970682025e-05,-3.14846068621e-05
1456328981572551012,-4.59414720535e-06,-2.38729521632e-05,-3.14744859934e-05
1456328981592668056,-4.38568405807e-06,-2.37059146166e-05,-3.1539490819e-05
1456328981612544059,-4.1138689965e-06,-2.37935513258e-05,-3.15122783184e-05
1456328981632910013,-3.9299197495e-06,-2.36974447966e-05,-3.15043956041e-05
1456328981652652978,-3.75421755016e-06,-2.38088428974e-05,-3.14615130424e-05
1456328981672727108,-3.53726521134e-06,-2.38108485937e-05,-3.15959721804e-05
1456328981692858934,-3.34532745183e-06,-2.38267287612e-05,-3.15863847733e-05
1456328981713274002,-3.05777732283e-06,-2.37457931042e-05,-3.15215438604e-05
1456328981733329057,-2.78597157449e-06,-2.39214211702e-05,-3.14930349588e-05
1456328981754581928,-2.61035617441e-06,-2.3784609139e-05,-3.14378112555e-05
1456328981774813890,-2.42583863437e-06,-2.36416876316e-05,-3.15106272697e-05
1456328981794797897,-2.13757473975e-06,-2.3746265471e-05,-3.15470606089e-05
1456328981814887046,-2.00175978243e-06,-2.38658994436e-05,-3.15203368664e-05
1456328981835031032,-1.91398076713e-06,-2.380143255e-05,-3.14886629581e-05
1456328981855190038,-1.7461059615e-06,-2.3881188035e-05,-3.14703017473e-05
1456328981876286983,-1.55298523605e-06,-2.38995462656e-05,-3.16286921501e-05
1456328981896478891,-1.41742704436e-06,-2.37786158919e-05,-3.15655112267e-05
1456328981916490077,-1.33084049448e-06,-2.3799662292e-05,-3.13645631075e-05
1456328981936764001,-1.25039825216e-06,-2.38646000624e-05,-3.14270496368e-05
1456328981956878900,-1.04960938916e-06,-2.38182574511e-05,-3.15383315086e-05
1456328981976958036,-7.45854759589e-07,-2.39377722144e-05,-3.15024226904e-05
1456328981997072935,-6.42570806667e-07,-2.3752258718e-05,-3.14004212618e-05
1456328982018352031,-2.74640438147e-07,-2.37921357155e-05,-3.13892394304e-05
1456328982038371086,1.34667687234e-08,-2.37763732672e-05,-3.1403440237e-05
1456328982058640956,2.53297574818e-07,-2.37200260162e-05,-3.13785821199e-05
1456328982078696966,4.92665963247e-07,-2.37747222185e-05,-3.12880724669e-05
1456328982098794937,6.45385589451e-07,-2.38642469049e-05,-3.1389695406e-05
1456328982118957996,8.2905208692e-07,-2.37755477428e-05,-3.1341701746e-05
1456328982139050960,1.2288780883e-06,-2.37271994352e-05,-3.13155978918e-05
1456328982159368991,1.24514857307e-06,-2.38317772746e-05,-3.13539415598e-05
1456328982179388046,1.65202300996e-06,-2.3717430234e-05,-3.1192740798e-05
1456328982199683904,1.74051653594e-06,-2.38304793835e-05,-3.1262460351e-05
1456328982219715118,1.81994754821e-06,-2.38612964749e-05,-3.11814367771e-05
1456328982240736961,2.17960793525e-06,-2.37885951996e-05,-3.11319679022e-05
1456328982261200904,2.44331229478e-06,-2.38599985838e-05,-3.10890525579e-05
1456328982281794071,2.45114881545e-06,-2.38036498427e-05,-3.10658246279e-05
1456328982301819086,2.59536653757e-06,-2.38441169262e-05,-3.1096214056e-05
1456328982322021961,2.70752105862e-06,-2.39564582705e-05,-3.1117773056e-05
1456328982342062950,3.01821641624e-06,-2.39617437124e-05,-3.09314787388e-05
1456328982362289905,3.22723798454e-06,-2.38438814878e-05,-3.10757666826e-05
1456328982382340908,3.37100178003e-06,-2.39154025912e-05,-3.10416936874e-05
1456328982402441024,3.59416157007e-06,-2.38096415997e-05,-3.0921664834e-05
1456328982422692060,3.71284931898e-06,-2.39349141717e-05,-3.07349592447e-05
1456328982443015098,4.15306575596e-06,-2.39193871617e-05,-3.07640880346e-05
1456328982463098049,4.5606084168e-06,-2.38784477115e-05,-3.06978106499e-05
1456328982483035087,4.751303792e-06,-2.39157289267e-05,-3.05118948221e-05
1456328982503176927,4.96719330549e-06,-2.38435015082e-05,-3.04954379797e-05
1456328982523318052,5.21595664322e-06,-2.40291327238e-05,-3.06029617786e-05
1456328982543580055,5.39855733514e-06,-2.38901972771e-05,-3.04036974907e-05
1456328982563735008,5.37427291274e-06,-2.39216044545e-05,-3.03633987904e-05
1456328982583952903,5.52620626986e-06,-2.39854797721e-05,-3.03533911705e-05
1456328982604002952,5.61404600739e-06,-2.38811358809e-05,-3.03303033113e-05
1456328982623877048,5.74959591031e-06,-2.38401964307e-05,-3.02659422159e-05
1456328982644320964,5.92596642673e-06,-2.40250021219e-05,-3.03179830313e-05
1456328982664258956,6.00590668619e-06,-2.40408837795e-05,-3.03091824055e-05
1456328982684644937,6.18912540376e-06,-2.39192441106e-05,-3.01976710558e-05
1456328982704787969,6.32477775216e-06,-2.39745289087e-05,-3.01478952169e-05
1456328982724823951,6.38100206852e-06,-2.39750012755e-05,-3.01794946194e-05
1456328982745111942,6.6203802824e-06,-2.39337071776e-05,-3.00904065371e-05
1456328982766257047,6.92301914096e-06,-2.39468738437e-05,-2.98960566521e-05
1456328982786252021,7.30729401112e-06,-2.39154666662e-05,-2.99338161945e-05
1456328982806406974,7.58592784405e-06,-2.39846259356e-05,-2.97388076782e-05
1456328982826472997,7.77696669102e-06,-2.39586234093e-05,-2.96018302441e-05
1456328982846765995,8.01599770784e-06,-2.40206107497e-05,-2.94632136822e-05
1456328982866656064,8.3035454154e-06,-2.39556729794e-05,-2.93981343508e-05
1456328982887032032,8.58241245151e-06,-2.39453136921e-05,-2.92363017797e-05
1456328982908274888,8.91823843122e-06,-2.39129632711e-05,-2.92104125023e-05
1456328982928421974,9.51517522335e-06,-2.39545851946e-05,-2.87735342979e-05
1456328982948462009,9.69882979989e-06,-2.39858731627e-05,-2.87237733603e-05
1456328982968549966,1.00345417857e-05,-2.39532858133e-05,-2.86818802357e-05
1456328982988708972,1.03852383792e-05,-2.39425718784e-05,-2.84955441952e-05
1456328983008900880,1.06961101294e-05,-2.38762199879e-05,-2.83343136311e-05
1456328983029802083,1.10941208899e-05,-2.39440813661e-05,-2.80504673719e-05
1456328983050204038,1.11578427255e-05,-2.38874971867e-05,-2.80108481646e-05
1456328983070317029,1.13659933209e-05,-2.40158364177e-05,-2.80314952135e-05
1456328983090533971,1.14059500396e-05,-2.38797336817e-05,-2.80252188444e-05
1456328983110734939,1.15407124162e-05,-2.38291427493e-05,-2.78489917517e-05
1456328983130928039,1.17158643901e-05,-2.38113746047e-05,-2.77280032635e-05
1456328983151989936,1.17953516543e-05,-2.38503068686e-05,-2.76548624039e-05
1456328983172163009,1.20347768068e-05,-2.38971218467e-05,-2.75724709034e-05
1456328983192209959,1.21140889823e-05,-2.39916950464e-05,-2.74745076895e-05
1456328983212402105,1.23612418771e-05,-2.39419311285e-05,-2.73534834385e-05
1456328983232494115,1.25055253506e-05,-2.38945245743e-05,-2.73931711912e-05
1456328983252669095,1.26874446869e-05,-2.38021686673e-05,-2.7097210288e-05
1456328983272783994,1.28165587783e-05,-2.3892518878e-05,-2.72549897432e-05
1456328983293049097,1.27514392138e-05,-2.38261669874e-05,-2.70964056253e-05
1456328983313194990,1.2855027616e-05,-2.39853233099e-05,-2.70373225212e-05
1456328983333283901,1.29592612386e-05,-2.38818064332e-05,-2.70701169968e-05
1456328983353455066,1.29438236356e-05,-2.38909840584e-05,-2.71501034498e-05
1456328983373532056,1.30561456084e-05,-2.40196794271e-05,-2.71954208612e-05
1456328983394711971,1.3094638288e-05,-2.38805085421e-05,-2.69811719656e-05
1456328983414983034,1.33012726903e-05,-2.39496678114e-05,-2.67866700888e-05
1456328983437159061,1.33017286658e-05,-2.39026173949e-05,-2.68513709307e-05
1456328983457278013,1.33893236518e-05,-2.39737823606e-05,-2.67936974764e-05
1456328983477375984,1.3533423841e-05,-2.40780070424e-05,-2.68071472645e-05
1456328983497539997,1.35732039809e-05,-2.40055426955e-05,-2.67759293318e-05
1456328983517668962,1.35406434536e-05,-2.39803656936e-05,-2.66965210438e-05
1456328983538475036,1.37321382761e-05,-2.3915310204e-05,-2.6624122262e-05
1456328983558573961,1.38201370835e-05,-2.38993123174e-05,-2.6623737812e-05
1456328983579148054,1.38347148895e-05,-2.40243479609e-05,-2.64217615128e-05
1456328983599433898,1.39866515994e-05,-2.40482270718e-05,-2.64123439789e-05
1456328983621246099,1.40591189265e-05,-2.38811895251e-05,-2.64783024788e-05
1456328983641484975,1.42028108239e-05,-2.40965768695e-05,-2.64341056347e-05
1456328983661524057,1.41697987914e-05,-2.40944519639e-05,-2.62903511524e-05
1456328983682701110,1.42014041543e-05,-2.40616291761e-05,-2.62346029282e-05
1456328983703155040,1.44171401858e-05,-2.38690599799e-05,-2.61959224939e-05
1456328983723248004,1.45126223564e-05,-2.39399895072e-05,-2.61221915483e-05
1456328983743407011,1.47201567888e-05,-2.40270361304e-05,-2.60554373264e-05
1456328983763528108,1.48080959916e-05,-2.40349188447e-05,-2.60467022657e-05
1456328983783634901,1.49596467614e-05,-2.39859774709e-05,-2.5982350111e-05
1456328983804110050,1.51187360287e-05,-2.40480840206e-05,-2.58522897959e-05
1456328983825042963,1.53177648783e-05,-2.41100698709e-05,-2.5713956356e-05
1456328983844983100,1.53329640627e-05,-2.42284044623e-05,-2.56000876427e-05
1456328983864968061,1.55484646559e-05,-2.40993559361e-05,-2.55284667015e-05
1456328983884892940,1.56756147742e-05,-2.41055861115e-05,-2.54074633121e-05
1456328983905103921,1.58588737249e-05,-2.4152046442e-05,-2.53014743328e-05
1456328983925750017,1.61287918687e-05,-2.40516886115e-05,-2.50050127506e-05
1456328983945815086,1.62951007485e-05,-2.40161538124e-05,-2.47643321753e-05
1456328983965987920,1.65916532278e-05,-2.40413308144e-05,-2.48418822885e-05
